"Theta [deg]","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='0deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='5deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='10deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='15deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='20deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='25deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='30deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='35deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='40deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='45deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='50deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='55deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='60deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='65deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='70deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='75deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='80deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='85deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='90deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='95deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='100deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='105deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='110deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='115deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='120deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='125deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='130deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='135deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='140deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='145deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='150deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='155deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='160deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='165deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='170deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='175deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='180deg'"
-46,0.23335542459286,0.245971486968341,0.255652822432622,0.262727702090863,0.267487891858231,0.270205158575084,0.271162513243451,0.270688770904817,0.269183353345496,0.267120032846102,0.265023304936084,0.263418217844855,0.262762058197943,0.263372278903495,0.26536763847081,0.268637676242887,0.272849618516218,0.277493176497506,0.281954891366572,0.285607124715971,0.287894067644159,0.288398597989123,0.286878694976848,0.28326900678529,0.277650451709022,0.270196939215298,0.261112257922209,0.250571188928319,0.2386768708886,0.225441961024474,0.210795373111133,0.194610744932223,0.176748525840181,0.157101400208873,0.135632800240195,0.11240019567223,0.0875581683050474
-45,0.0289345237381983,0.0425290786026927,0.0532279308651586,0.0613323662738738,0.0670990742124932,0.0707556077988791,0.0725303658025012,0.0726862225899052,0.0715455062345615,0.0694958408053675,0.0669711287826969,0.0644085729861189,0.0621895015806859,0.0605770483827111,0.0596658896177503,0.0593574247592482,0.0593682990127597,0.0592724170850324,0.0585687212969684,0.0567611186812654,0.053434459088403,0.0483117634681544,0.0412823851066294,0.0323972366568686,0.0218341607921026,0.0098425203817979,-0.00332007325699152,-0.0174450645776656,-0.0324126249190176,-0.0482066677180233,-0.0649040862539892,-0.0826427653441028,-0.101577077251316,-0.121831487694487,-0.143462488309209,-0.166436737531556,-0.190629645947741
-44,-0.264164710350498,-0.24998304667219,-0.238668583687579,-0.229951086859367,-0.223612444309479,-0.219471679080075,-0.217355668560409,-0.217065944396156,-0.218353169280587,-0.220909052229976,-0.224380938290033,-0.228408165763964,-0.232673046306885,-0.236954624220978,-0.241171562393851,-0.245402249474745,-0.249875222469755,-0.25492998081815,-0.260955359724839,-0.268317962456555,-0.277295434466758,-0.288028194689793,-0.300499075150522,-0.314544217820756,-0.329891902847883,-0.34622015599302,-0.363220258910017,-0.380652503340899,-0.39838286666508,-0.416394126760776,-0.434770994391336,-0.45366455833056,-0.473245376548854,-0.493656178874991,-0.514974346311489,-0.53719159228001,-0.560214309128394
-43,-0.652645671369547,-0.638348221495213,-0.626897727225353,-0.61805873426714,-0.611655152283139,-0.607555144052091,-0.605641954716801,-0.605780615260767,-0.607791491750872,-0.611439809900282,-0.616445983951874,-0.622515874022573,-0.629384408768742,-0.636861810330323,-0.644870118880658,-0.653459378897827,-0.662797413081426,-0.673133435691994,-0.684742187885139,-0.697860144146579,-0.712627451333743,-0.729048188869136,-0.746977616906183,-0.766139237296986,-0.786168016892552,-0.80667043166014,-0.827288387288834,-0.847753454599891,-0.867920423121722,-0.887774270276415,-0.907410899718926,-0.926997770625536,-0.946724436163101,-0.966754320628834,-0.987187836246503,-1.00804377055633,-1.02926159143292
-42,-1.14488289848263,-1.13108922474321,-1.1201258566605,-1.11179578885778,-1.10596865604199,-1.10256484941718,-1.10152580242713,-1.10278001606495,-1.10621525574591,-1.11166550257254,-1.11891714615528,-1.12773359216665,-1.13789225073116,-1.14922409570115,-1.16164466293744,-1.17516693701083,-1.18989076237993,-1.20596918671864,-1.22355802213027,-1.24275938592667,-1.26357194111692,-1.28585953629726,-1.30934618351894,-1.33363963774564,-1.35827948895112,-1.382800082551,-1.40679511043624,-1.42997031566784,-1.45217362917862,-1.47339748811169,-1.4937545952324,-1.51343421249395,-1.53264980611087,-1.55158979108263,-1.57038140042883,-1.5890740532491,-1.607643965659
-41,-1.75091757218586,-1.73850921796095,-1.72890922954,-1.7219629168154,-1.7175899251311,-1.71576683039947,-1.71649612392237,-1.71977088273358,-1.72554510942744,-1.73371785796633,-1.74413534153014,-1.75661024521742,-1.77095267525099,-1.78700376265311,-1.80466180014078,-1.82389230037176,-1.84471723559514,-1.8671840322035,-1.89132031530219,-1.91708454518705,-1.94432449680061,-1.97275451170738,-2.00195875676238,-2.03142210759312,-2.06058395512841,-2.08890468964179,-2.11593129222312,-2.14134836557225,-2.16500424628543,-2.18690773630401,-2.20719784112369,-2.22609481896247,-2.2438443441828,-2.26066703811028,-2.27672329264963,-2.29209909156347,-2.3068135123997
-40,-2.48189174994213,-2.47220941381391,-2.46529168067695,-2.46103038618531,-2.45940029799581,-2.46043928022313,-2.46421505699621,-2.47078770148867,-2.4801774838569,-2.49234580324644,-2.50719314559488,-2.52457332447674,-2.54431882934838,-2.5662690062889,-2.59029182083057,-2.61629141435234,-2.64419729080143,-2.67393591934061,-2.70539059111881,-2.73835923436055,-2.77252153969809,-2.80742564947576,-2.84250091233202,-2.87709750863774,-2.91054735151669,-2.94223512850874,-2.97166522039112,-2.99851057925397,-3.02263359519943,-3.04407553796439,-3.0630184739007,-3.07972956718428,-3.0945008439859,-3.10759729271307,-3.1192230555775,-3.12951053480715,-3.13853175495508
-39,-3.34791832589325,-3.34311001168023,-3.34097053795673,-3.34144248863763,-3.34456148650114,-3.35043277706536,-3.35919461150069,-3.37097750724068,-3.38586877162205,-3.40388969007042,-3.42498908781556,-3.44905252641881,-3.47592227292504,-3.50542036242423,-3.5373662624959,-3.57158210302292,-3.60788189151187,-3.64604581333042,-3.6857854794989,-3.7267096000156,-3.76830100367468,-3.80991462897615,-3.85080212047202,-3.89016269259953,-3.92721329036392,-3.96126550197257,-3.99179386361598,-4.01848125327108,-4.04123200197169,-4.06015088140921,-4.07549406977196,-4.08760425815451,-4.09684467836359,-4.10354565308481,-4.10797305218881,-4.11032218071895,-4.11073460338593
-38,-4.35182093244668,-4.35544288994416,-4.3615333955051,-4.37008794952164,-4.38120739769822,-4.39506947161187,-4.41188732302005,-4.43186421865137,-4.45515363477014,-4.48183188435271,-4.51188675671364,-4.54522139128685,-4.58166875952034,-4.62100958506309,-4.66298590966994,-4.70730402612605,-4.75362388321589,-4.80153657736988,-4.85053608507768,-4.89999474510839,-4.94915312270755,-4.99713316806812,-5.04297905033653,-5.08572349528923,-5.12447039582131,-5.15847888387366,-5.18723186262279,-5.21047431554546,-5.22821325285873,-5.2406801438967,-5.24826541416411,-5.25144047706908,-5.25068433253514,-5.24642901034342,-5.23903231532949,-5.2287792639803,-5.21590701727723
-37,-5.47254728964695,-5.49046691010325,-5.51047048084608,-5.53259892537576,-5.55701329965166,-5.58395958002841,-5.61372064035874,-5.64656480208749,-5.68270013216693,-5.72224138143829,-5.76519279732658,-5.811445948886,-5.86078812971936,-5.91291466804361,-5.96743811386081,-6.0238889548588,-6.08170594639735,-6.14021857700446,-6.19862851952479,-6.25599988431199,-6.3112685865836,-6.36327852089372,-6.41084660698283,-6.45285117148919,-6.48833049383261,-6.51657310860143,-6.53718077380587,-6.55008979718081,-6.55554568735212,-6.5540371428253,-6.54620475352785,-6.53274467865399,-6.51432689973206,-6.49154222870737,-6.46488412900439,-6.43476294532215,-6.40154326178204
-36,-6.62612351605158,-6.66716266848812,-6.70963817797306,-6.75359766451548,-6.79922358675794,-6.84678996973517,-6.89660657631899,-6.94896016223541,-7.00406191827155,-7.06200771756913,-7.12275412355978,-7.18610922049026,-7.2517341133753,-7.31914914102414,-7.38773891083883,-7.4567522834732,-7.52529704457389,-7.59233336207309,-7.65667401989364,-7.71700146652933,-7.77191074212635,-7.81998279806963,-7.85988507635251,-7.890487195575,-7.91097196437275,-7.92091874064866,-7.92033941938437,-7.90965694666935,-7.88962959523093,-7.86123704929764,-7.82555254778827,-7.7836266887917,-7.73640329971108,-7.68467831618096,-7.62910195490668,-7.57021530539773,-7.50850650765903
-35,-7.5976731688291,-7.67100426810711,-7.74487909944786,-7.81924598677971,-7.8941898481053,-7.96988193727267,-8.04651789082504,-8.12425371290945,-8.20314846090768,-8.28311978314374,-8.3639149468274,-8.44509651574231,-8.52603923442517,-8.60593357385639,-8.68379211064031,-8.75845736138018,-8.82861330102811,-8.89280648264375,-8.94948501385439,-8.99706318972306,-9.03401540727107,-9.0589952716394,-9.07096622940017,-9.06932169826034,-9.0539690750911,-9.02535574683987,-8.98442633810098,-8.93251591887351,-8.87119879174915,-8.80212196905735,-8.72685393396042,-8.64677315577671,-8.56300982252922,-8.47644193098793,-8.38773630015837,-8.29741811915942,-8.20594993937096
-34,-8.01908606158053,-8.12326985058614,-8.22694644573475,-8.32981202763537,-8.43166426326396,-8.53235111702856,-8.63171152224023,-8.72951684368911,-8.82542085075121,-8.91892335787723,-9.00934961318993,-9.09584477252574,-9.17738106668449,-9.25277495741615,-9.32071271970677,-9.37978507653966,-9.42853387349599,-9.46551509512315,-9.48938156176274,-9.4989846865672,-9.49348806999066,-9.47247818219687,-9.43605173921632,-9.38485853151019,-9.32008404935963,-9.24336753524674,-9.15666493774708,-9.06207831051079,-8.96167982608193,-8.85735820389154,-8.75070884858119,-8.64297885702467,-8.53506719650732,-8.42757115034077,-8.32086397189889,-8.21518605584023,-8.11073261004498
-33,-7.6008284317222,-7.71503953459958,-7.82749965403015,-7.93762699264397,-8.04488165015005,-8.14872427108635,-8.24857381450314,-8.34377170675832,-8.43355794237252,-8.51706215380652,-8.59331002179354,-8.66124330570493,-8.71975067948642,-8.76770659753514,-8.80401636969282,-8.8276669365588,-8.83778371215349,-8.83369351346141,-8.81499159146741,-8.78160736415717,-8.73385968115782,-8.67248993534794,-8.59866164097841,-8.51391898042168,-8.42010373611665,-8.3192381869737,-8.21338860583596,-8.10452795500004,-7.99441632311126,-7.88451391143053,-7.77593520505872,-7.66944594160182,-7.5654980468014,-7.46429285021682,-7.36586015091222,-7.27014018094892,-7.17705699149734
-32,-6.46451168613162,-6.5657267986786,-6.66413873370755,-6.7590605769039,-6.84981165990911,-6.93569272733868,-7.01596605778463,-7.08984519646383,-7.15649695284164,-7.21505596015939,-7.26464998815072,-7.30443281502085,-7.33362103705672,-7.35153168287627,-7.35761859261448,-7.35150670901365,-7.33302414066592,-7.30223167695051,-7.25944828483229,-7.2052693761218,-7.14057305652997,-7.06650902939804,-6.98446595265406,-6.89601590371969,-6.80283860894571,-6.70663219243348,-6.60902026332542,-6.51146637621264,-6.41520600406828,-6.32120345256747,-6.23013729641338,-6.14241375088595,-6.05820365922305,-5.97749604275063,-5.90015974847425,-5.82600471479155,-5.75483561451879
-31,-4.98918799729222,-5.06929187688267,-5.14618925061774,-5.21924639816435,-5.28782606697943,-5.35127592615591,-5.4089235590326,-5.46008034748819,-5.50405481841128,-5.54017423250012,-5.5678118248374,-5.58641643824717,-5.59554140413064,-5.59487028836088,-5.58423822285239,-5.56364858345105,-5.53328537335436,-5.49352160503073,-5.44492327305968,-5.38824747921567,-5.32443240010287,-5.25457657869013,-5.17990578566953,-5.1017274130502,-5.0213746595024,-4.94014504437258,-4.859239421049,-4.77970820460578,-4.70241083636655,-4.62799274051346,-4.55688157385763,-4.48930192286395,-4.42530524155752,-4.36481012698729,-4.30764721757513,-4.25360312265868,-4.20245873556639
-30,-3.46516361540401,-3.5261600686136,-3.58404997153704,-3.63830084497873,-3.6883756387462,-3.73372895525098,-3.77380917633767,-3.80806748319055,-3.83597341241201,-3.85703537645074,-3.87082376798241,-3.87699401722848,-3.87530727930711,-3.86564715307794,-3.84803172750474,-3.82262103259039,-3.78972039964638,-3.7497801923452,-3.70339190882658,-3.65127999568628,-3.59428817688329,-3.53335899302631,-3.46950574828532,-3.40377714573315,-3.3372163199687,-3.27081737554046,-3.20548352361262,-3.14199119570517,-3.08096400250023,-3.02285919370316,-2.96796761160056,-2.91642634588224,-2.86824171999734,-2.82331913239575,-2.78149579148417,-2.74257254558217,-2.70634172517043
-29,-2.0249975457464,-2.0712824466929,-2.11477010097175,-2.15502265943095,-2.19159848220143,-2.2240524790205,-2.25194119394101,-2.2748329485719,-2.29232239946632,-2.30404806280938,-2.30971088478352,-2.30909186857606,-2.3020670842824,-2.28861896863295,-2.26884348940481,-2.24295331237328,-2.21127741385899,-2.17425756339346,-2.13244180590747,-2.08647465307022,-2.03708335978401,-1.98505961209299,-1.93123629796401,-1.87645975003279,-1.82155878266043,-1.76731275022487,-1.71442147432485,-1.6634800362484,-1.61496103874846,-1.56920607154146,-1.52642693993657,-1.48671596682885,-1.450063588528,-1.41638072016678,-1.38552307052695,-1.35731474832261,-1.33156904574041
-28,-0.709919291877457,-0.745354289996805,-0.778342764981795,-0.80852340328671,-0.835532150224338,-0.85900465758021,-0.878582393203549,-0.893922415236706,-0.90471014070081,-0.910673903324146,-0.911599807392216,-0.907345386298527,-0.897850838968738,-0.883147056677785,-0.86336014202499,-0.838712530733286,-0.809521055108317,-0.776192295097141,-0.73921538410016,-0.699152175542008,-0.656624473343516,-0.612298015130557,-0.566863143183434,-0.521012587836193,-0.475417414944112,-0.430702787956029,-0.387425592692234,-0.346056040263945,-0.306965053347187,-0.270418598596259,-0.236579276138386,-0.205514582009542,-0.177210489183411,-0.151588479899268,-0.128523977463385,-0.107864270541994,-0.0894444356119947
-27,0.47681991784229,0.449375437795644,0.424050897173947,0.401147326962537,0.380967494276025,0.363812432712525,0.349975185501309,0.339731894082603,0.333330838595146,0.330980399939525,0.332837095188666,0.338994814212917,0.349476178532566,0.364226616738504,0.38311139141383,0.405915509648417,0.432346270948418,0.462038179345618,0.494560046434704,0.529424268719716,0.566098381282849,0.60401898306709,0.642607949303577,0.681290506370808,0.719514317034926,0.756768323397751,0.792599840731946,0.826628376897254,0.85855490133143,0.888165770975619,0.915331148471344,0.939998399632058,0.962181510570247,0.981947924948878,0.999404319519664,1.01468271442333,1.02792800232195
-26,1.54498286775256,1.52349862251171,1.50385013710523,1.48629053878693,1.47107380648366,1.45845087720641,1.44866364018112,1.44193700323169,1.43846955212632,1.43842357479773,1.44191534169754,1.44900650573259,1.45969732776095,1.47392219120347,1.4915476027466,1.51237264739374,1.53613172245576,1.56249933529452,1.59109679759751,1.62150073723499,1.65325341316974,1.68587480038267,1.71887627839897,1.75177551810816,1.78411186840044,1.81546127591402,1.84544961128892,1.87376328566237,1.90015624316162,1.9244527831675,1.94654613427541,1.96639318164163,1.98400615191618,1.99944231678091,2.01279285312065,2.02417189956996,2.03370661348874
-25,2.50749922320515,2.49053478973927,2.47516480161187,2.46160361966532,2.45006571143009,2.44076167034471,2.43389263571908,2.42964331063977,2.42817401536814,2.42961239008464,2.43404544120841,2.44151259996695,2.45200034305324,2.46543874453078,2.48170012823411,2.50059981429421,2.52189883544488,2.54530845226657,2.57049631119847,2.59709413311832,2.62470685008032,2.65292308337913,2.68132675605834,2.70950946435972,2.73708303142254,2.76369148818228,2.78902162906341,2.81281131658309,2.83485487336263,2.85500518245585,2.8731724686064,2.88932008908245,2.9034579582897,2.91563441601553,2.92592740106854,2.93443571495886,2.94127098323898
-24,3.37694095293699,3.36346021290272,3.35137035938435,3.34085379215544,3.33209241010954,3.32526373482399,3.32053582354668,3.3180611633241,3.3179699108927,3.32036296795813,3.32530543653283,3.33282097722652,3.34288750367292,3.35543451067948,3.37034218217052,3.38744228834546,3.40652078356223,3.4273219676929,3.44955406781555,3.47289611286231,3.49700598191809,3.52152948022328,3.5461102213289,3.57039997466755,3.59406900041205,3.61681577663435,3.63837546793711,3.65852651939438,3.67709489361786,3.69395568664827,3.70903212402486,3.72229220415045,3.73374347469616,3.74342656358216,3.75140812228753,3.75777378016362,3.76262157617279
-23,4.16444350291115,4.15368724271827,4.14414994036312,4.13598721731073,4.12935371252106,4.12439941823225,4.12126509994957,4.1200769788917,4.12094098005009,4.12393693816003,4.12911319182218,4.13648197786855,4.14601596998161,4.15764620298417,4.17126150825668,4.18670947829351,4.20379889670247,4.22230352195356,4.2419670953222,4.26250944180175,4.28363352768434,4.30503331193904,4.32640217111626,4.34744159342011,4.36786974469416,4.38742943435486,4.40589498078326,4.42307751339984,4.43882835787211,4.45304031962266,4.46564688223607,4.4766195366086,4.48596361937175,4.49371313948898,4.49992509817211,4.5046737629922,4.50804525888657
