"Theta [deg]","dB(GainLHCP) [] - Freq='0.159GHz' Phi='0deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='5deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='10deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='15deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='20deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='25deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='30deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='35deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='40deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='45deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='50deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='55deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='60deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='65deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='70deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='75deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='80deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='85deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='90deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='95deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='100deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='105deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='110deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='115deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='120deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='125deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='130deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='135deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='140deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='145deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='150deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='155deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='160deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='165deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='170deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='175deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='180deg'"
-6,9.75258426629783,9.74753668425261,9.7416155280165,9.73502823771458,9.72800675459473,9.72080006989989,9.71366625434142,9.70686421960977,9.70064547099323,9.69524610915599,9.6908793294816,9.68772864959313,9.68594207057203,9.68562734613517,9.68684849785869,9.68962367474983,9.6939244133183,9.6996763109757,9.70676108225124,9.71501992512486,9.72425808497483,9.73425046752676,9.74474812111801,9.7554853838511,9.76618747390054,9.77657829212499,9.78638820550889,9.79536158755365,9.80326390673584,9.80988817523598,9.81506059566246,9.81864527165257,9.82054787729613,9.82071820884899,9.81915156917094,9.81588896025122,9.81101608213237
-5,9.79393317198297,9.79056468146169,9.78662203735557,9.78224735682229,9.7775996114046,9.77284949235823,9.76817391350422,9.76375032495408,9.75975101610569,9.75633758562068,9.75365574969979,9.75183064813928,9.750962790858,9.75112476648339,9.7523588099476,9.75467529871925,9.75805221816407,9.76243560648791,9.76774095966648,9.77385554761272,9.78064156547102,9.78794001924074,9.79557522374993,9.8033597740639,9.81109983930768,9.81860062098515,9.82567181631112,9.83213293067725,9.83781829171227,9.84258162980111,9.84630010555531,9.84887768266071,9.8502477638681,9.85037502784938,9.84925642461137,9.84692130675969,9.84343069298687
-4,9.82876646282993,9.8267362791571,9.82436954871495,9.82175556650888,9.818994244987,9.81619286101601,9.81346256877378,9.81091478862597,9.80865758528974,9.80679214825162,9.80540948352404,9.8045874185485,9.80438801165065,9.80485544429704,9.80601445894712,9.80786938805839,9.81040380134586,9.81358077930874,9.81734380191524,9.82161822277553,9.82631328171177,9.8313245928954,9.83653703215619,9.84182793608899,9.84707051750979,9.8521373968422,9.85690414721751,9.86125275237861,9.86507488069506,9.86827488541681,9.87077245032991,9.87250481079592,9.87342849231563,9.87352052184596,9.87277908075815,9.87122358227424,9.86889417024886
-3,9.85705833787354,9.85602961441166,9.85484036662166,9.85353944966852,9.85218151538837,9.85082520758818,9.84953122436684,9.84836030874031,9.8473712307643,9.84661882428156,9.84615213939255,9.84601276783883,9.8462333928368,9.84683660770055,9.8478340390882,9.84922580117648,9.85100029682118,9.85313437112541,9.8555938121455,9.85833418305109,9.86130196023896,9.86443594297729,9.86766889238974,9.87092935119927,9.87414359080636,9.87723762909016,9.88013926084331,9.88278004297314,9.88509717845795,9.88703524641964,9.88854773040672,9.88959830289054,9.8901618308606,9.89022507505805,9.88978706360956,9.88885912942881,9.88746460956506
-2,9.87877879720056,9.87841904984514,9.87801341848666,9.87758253859054,9.87714945194656,9.87673882122798,9.8763760852634,9.87608658185888,9.87589466593326,9.87582285078744,9.87589099952443,9.87611559200194,9.87650909029376,9.87707942253846,9.87782960136846,9.87875748895723,9.87985571623058,9.88111175910022,9.88250816983975,9.88402295708022,9.88563010349316,9.8873002061843,9.88900122125724,9.89069929102189,9.89235962999732,9.89394744424909,9.89542885774197,9.89677181928927,9.89794696432982,9.89892840712856,9.89969444102659,9.90022812699421,9.9005177538875,9.90055715738613,9.90034588850297,9.89988922670546,9.89919803697243
-1,9.89389356998081,9.89387504699053,9.89386408630586,9.89386511976651,9.89388304550857,9.89392304028646,9.89399035754278,9.89409011776972,9.89422709796142,9.89440552699911,9.89462889364173,9.89489977341798,9.89521968014621,9.89558894706359,9.89600664165022,9.89647051721447,9.89697700319584,9.89752123497416,9.89809712278485,9.89869745816556,9.8993140552338,9.89993792305285,9.90055946441247,9.90116869556115,9.90175548079732,9.90230977537713,9.90282186993784,9.9032826295736,9.90368372083691,9.90401782026758,9.90427879856302,9.90446187518245,9.90456373900521,9.90458263161446,9.90451839082798,9.90437245321562,9.90414781549988
0,9.90236413102768,9.90236413102768,9.90236413102769,9.90236413102769,9.90236413102769,9.90236413102769,9.90236413102769,9.90236413102769,9.90236413102769,9.90236413102769,9.90236413102769,9.90236413102769,9.90236413102769,9.90236413102769,9.90236413102769,9.90236413102768,9.90236413102768,9.90236413102769,9.90236413102769,9.90236413102769,9.90236413102768,9.90236413102769,9.90236413102769,9.90236413102769,9.90236413102768,9.90236413102769,9.90236413102768,9.90236413102768,9.90236413102769,9.90236413102768,9.90236413102769,9.90236413102768,9.90236413102768,9.90236413102769,9.90236413102768,9.90236413102768,9.90236413102768
1,9.90414781549988,9.90384895589842,9.90348171760319,9.90305315766919,9.90257136557443,9.90204525658483,9.90148434578559,9.90089850920334,9.90029773882138,9.8996918984715,9.89909048756113,9.8985024193629,9.89793582015797,9.89739785489711,9.89689458423907,9.89643085686879,9.8960102399162,9.89563498912185,9.89530605916598,9.89502315333108,9.89478481044504,9.8945885258917,9.89443090241718,9.89430782553708,9.89421465759374,9.89414644394758,9.8940981244317,9.89406474306568,9.89404164911607,9.89402468290507,9.894010340294,9.89399591048563,9.89397958267741,9.89396051812429,9.89393888530364,9.89391585707746,9.89389356998081
2,9.89919803697243,9.8982884744262,9.89718154442472,9.8959025300697,9.89448030288226,9.8929465358174,9.89133484073496,9.88967985482654,9.88801630222878,9.88637805806211,9.88479724236145,9.88330337077254,9.88192258746135,9.88067700343548,9.87958416044966,9.87865663693533,9.87790180806289,9.87732176724619,9.87691341129012,9.87666868613806,9.87657498498156,9.87661568553667,9.8767708087506,9.87701777724374,9.87733224855798,9.87768899588796,9.87806280749685,9.87842937551024,9.87876614524722,9.87905309766402,9.87927343979058,9.87941418114854,9.87946657793621,9.87942643111985,9.87929422933279,9.87907513249887,9.87877879720056
3,9.88746460956506,9.88563821353662,9.88342507643639,9.88087952108642,9.87806356158805,9.87504518809402,9.87189647933024,9.86869159511323,9.86550470562765,9.86240791732697,9.85946925679011,9.85675077352888,9.8543068204621,9.85218256648911,9.85041278932531,9.84902098862046,9.8480188495796,9.84740607615696,9.84717060079121,9.8472891650563,9.84772825301918,9.84844534703642,9.84939046468053,9.8505079259105,9.85173829186286,9.85302041102358,9.85429350522984,9.85549922702208,9.85658362129866,9.85749892790701,9.85820516754435,9.85867146088847,9.8588770399362,9.85881192076425,9.85847721799534,9.8578850927941,9.85705833787354
4,9.86889417024886,9.86585065013463,9.86217087678312,9.85794863730358,9.8532910804205,9.8483157564725,9.84314734413693,9.83791415080492,9.83274448284115,9.82776298923546,9.82308708684655,9.81882357701888,9.81506556135675,9.81188975852922,9.80935431400196,9.80749718062493,9.80633513037598,9.8058634368537,9.80605624514293,9.80686762143917,9.80823325042324,9.81007272496714,9.81229235141634,9.81478837539279,9.8174505185662,9.82016570668219,9.82282186360049,9.82531164522383,9.82753599081195,9.82940737692147,9.83085267060582,9.8318154929829,9.83225802122013,9.83216217577302,9.83153015972918,9.83038433775418,9.82876646282993
5,9.84343069298687,9.83887567876867,9.83337502757366,9.82707199415111,9.82013044984022,9.81273039837413,9.80506298914676,9.79732515291372,9.78971400167342,9.78242114903212,9.77562711853245,9.76949601397731,9.76417062653536,9.75976814740095,9.75637664138629,9.75405241590163,9.75281839173655,9.75266354786974,9.75354347371122,9.75538202064983,9.75807400273207,9.7614888560016,9.76547512961656,9.76986565116196,9.77448318496183,9.77914638651793,9.78367584875946,9.78790003638007,9.79166091255296,9.7948190768524,9.79725825320267,9.79888899101056,9.79965147023535,9.79951733102324,9.79849047979861,9.79660685557371,9.79393317198297
6,9.81101608213238,9.80466115802811,9.79699162629334,9.78820976110846,9.77854730615524,9.76825922975654,9.7576167360171,9.74689969393735,9.73638867413974,9.72635680901941,9.71706171460933,9.70873772876605,9.70158872796457,9.69578178185974,9.69144188925091,9.68864801047457,9.68743056990767,9.68777054970564,9.68960023471738,9.6928056021895,9.69723028241799,9.7026809520906,9.70893396456393,9.71574297394161,9.72284727481688,9.72998055807713,9.73687977531562,9.74329380929321,9.74899166397629,9.75376991297119,9.75745917758297,9.75992944326497,9.76109406419086,9.76091234872063,9.75939066262477,9.75658203130869,9.75258426629783
7,9.7715908286366,9.76315351880821,9.75297334073787,9.74132065978544,9.72850577103836,9.7148707060835,9.7007799981463,9.68661059828021,9.67274117809553,9.65954109800786,9.64735936040897,9.63651390011222,9.62728158531416,9.61988930689747,9.6145065188691,9.61123955624549,9.61012799883193,9.61114327227667,9.61418958574739,9.61910720450129,9.62567795248489,9.63363274214993,9.64266084256188,9.65242052792577,9.66255070031845,9.67268305406346,9.68245434418259,9.69151833542983,9.69955703817876,9.70629087902304,9.71148750356916,9.71496896329335,9.71661709503706,9.71637695913733,9.71425825950121,9.71033472582958,9.70474149457345
8,9.72509470922955,9.71429841425907,9.70127200217707,9.68636249475075,9.66996891677435,9.65253202118147,9.63452261471825,9.61642869527886,9.59874167504546,9.58194203158017,9.56648479604275,9.55278534655002,9.54120601756558,9.53204405562963,9.52552144152455,9.52177705525048,9.5208615822427,9.52273545004324,9.52726995074132,9.53425155558273,9.54338927582169,9.55432478021486,9.5666448554825,9.5798957000382,9.59359847834572,9.60726553467488,9.62041666859538,9.63259490536552,9.64338124592209,9.65240794648621,9.65936995048953,9.66403417056422,9.66624639245297,9.66593564437865,9.66311594463697,9.65788540784757,9.65042275761307
9,9.67146750594664,9.65804138853264,9.641839213914,9.62329269467578,9.60289923557941,9.58120950346681,9.5588131756645,9.5363230774722,9.51435800855392,9.49352465928712,9.47439912255989,9.45750860312498,9.44331400314038,9.4321941066851,9.42443208718349,9.42020501250876,9.41957692072263,9.42249588861286,9.42879532528739,9.4381995092639,9.45033316835892,9.4647346966292,9.48087242904299,9.49816326542589,9.51599285752256,9.53373654731483,9.55078026586909,9.56654066057687,9.58048380312865,9.59214192920034,9.60112776351387,9.60714608332407,9.6100022654683,9.60960764607992,9.6059815996469,9.59925031855154,9.58964234915711
10,9.61064972128805,9.59432853946369,9.57462695059793,9.55206883979332,9.52725909007426,9.50086898813163,9.47361931799496,9.4462613266652,9.41955586795844,9.39425117547433,9.37105987038189,9.35063595876962,9.33355269837857,9.32028229666001,9.31117842398038,9.30646247467058,9.30621437909671,9.31036856611027,9.31871541136565,9.33090820622871,9.34647537328941,9.36483736812983,9.38532746982823,9.40721549400444,9.42973337131084,9.45210151992003,9.47355499246693,9.49336847955132,9.51087938403325,9.5255083243411,9.53677656561168,9.54432000453468,9.54789944281958,9.54740697607241,9.54286840445441,9.53444164599316,9.52241121035484
11,9.54258326300627,9.5231071491672,9.49958812267931,9.47264915094058,9.44301112155846,9.41147614378509,9.37890797422945,9.34620969098427,9.31429890307082,9.28408098168279,9.25642101974055,9.23211544518832,9.21186440552565,9.19624617831122,9.18569491798942,9.18048300216904,9.18070907972665,9.18629265257506,9.19697566251493,9.21233113866803,9.23177853352441,9.25460498279401,9.27999140644498,9.30704215352303,9.33481679330826,9.36236266522518,9.38874690107584,9.41308679823489,9.4345776210062,9.45251711122521,9.46632617646637,9.4755653814806,9.47994699143314,9.47934240798402,9.47378491117718,9.46346768468798,9.448737172649
12,9.4672120721017,9.44432625628903,9.41667708035376,9.38499291565822,9.35011859321992,9.31299673284993,9.27464555479476,9.23613319757824,9.19854877728888,9.16297069051452,9.13043296490257,9.1018907701286,9.078186483282,9.06001791680613,9.04791042407112,9.04219456355749,9.0429908079536,9.05020243112655,9.06351722081106,9.08241809794878,9.10620214026911,9.13400697685335,9.16484310161221,9.19763038641637,9.23123697302946,9.26451877559708,9.2963580007443,9.32569934706775,9.35158283401526,9.37317249099019,9.38978038078148,9.40088562026923,9.40614819261616,9.40541742753065,9.39873507701028,9.38633295504112,9.36862516281522
13,9.38448266812251,9.35793714437631,9.32585003230121,9.28906082802762,9.24854564689455,9.20539678677759,9.16079804829915,9.11599568792739,9.07226514906904,9.03087406353107,8.99304241669294,8.9599011905829,8.93245119545197,8.91152411854127,8.89774800042822,8.8915193422081,8.8929838171486,8.90202710569579,8.91827672812036,8.94111498595306,8.9697023372219,9.00300982245704,9.03985861456924,9.07896444075437,9.1189845338564,9.15856489168128,9.19638590475782,9.23120479029808,9.26189367578856,9.28747255282718,9.30713663053489,9.32027783805025,9.32650035666515,9.32563011996252,9.31771823246203,9.30303825721717,9.28207734360073
14,9.2943445873558,9.26389372258311,9.22706535653571,9.18481522119942,9.13825745452024,9.08864267992003,9.03733102659168,8.98575976590687,8.93540557503578,8.88774187915733,8.84419224123001,8.80608132475779,8.77458549630432,8.7506855898029,8.73512464190039,8.72837344759235,8.73060652261842,8.74169048181959,8.76118599589983,8.78836347286792,8.82223156251867,8.86157664867631,8.90501079700284,8.95102523995582,8.99804641958452,9.04449183302666,9.0888233558095,9.12959625789476,9.16550268295276,9.19540885613403,9.2183856688622,9.23373253836035,9.24099455868555,9.23997297478186,9.23072896257193,9.21358063500048,9.18909316399269
15,9.19675069197406,9.16215277771185,9.12028378376288,9.07222017492373,9.01922024902971,8.96270108969733,8.90420954546757,8.84538665280708,8.78792533211357,8.73352173067293,8.68382123682988,8.64036090554449,8.60451075491019,8.57741702586914,8.55995092998362,8.55266652598264,8.55577107601594,8.56911050937393,8.59217152041785,8.62410048726368,8.66373801423339,8.70966668245314,8.76026871080509,8.81378978162094,8.86840528205575,8.92228558504918,8.97365762409883,9.0208607661201,9.06239572866828,9.09696592262514,9.12351106732459,9.14123319851327,9.14961528143596,9.14843259044304,9.13775688095919,9.11795322705712,9.08966929464823
16,9.09165733165223,9.05267408040035,9.00546843778273,8.95124148482233,8.89140122408506,8.82753883551049,8.76139793676384,8.69483594840197,8.62977716091045,8.56815775913504,8.51186385567552,8.46266448268127,8.42214242492504,8.39162663502688,8.37213060107632,8.364301268621,8.36838281494711,8.38419867923321,8.41115383371842,8.44825752834133,8.49416493006029,8.54723450184144,8.60559686238355,8.6672303628306,8.73003870968976,8.79192654405843,8.85086978113346,8.90497852953328,8.95255137842806,8.99212063795902,9.02248867323429,9.0427557623258,9.0523399549113,9.05098926524791,9.03878627969803,9.01614498581123,8.98379942644886
17,8.97902434355076,8.93542033304517,8.8825847226227,8.82184648559298,8.75476829771562,8.68312259460431,8.60885949333202,8.53406530279946,8.46091093807734,8.39159033140321,8.32824988199645,8.27291108574579,8.22738967097606,8.19321570636316,8.17156003851368,8.16317281919669,8.16833958616781,8.18685926970973,8.21804668498512,8.26075979529321,8.31344967776073,8.37422910076216,8.44095425590611,8.5113136374643,8.58291830516246,8.65338863042746,8.72043386001526,8.78192217466642,8.8359401575266,8.88084156864391,8.91528596931979,8.93826803657274,8.94913838706483,8.94761646498916,8.93379564204678,8.90814024786406,8.87147391349596
18,8.85881488178537,8.81035695271413,8.75160005213959,8.68400372669843,8.60928974146888,8.52941849967194,8.44655605485765,8.36303001008462,8.28127329139071,8.20375567921318,8.13290408405814,8.07101386545838,8.0201549679286,7.98207813503502,7.95812769852149,7.94916808684676,7.95553094512823,7.97698844326836,8.01275605219402,8.0615251348112,8.12152266003969,8.19059277253421,8.26629327666652,8.34599952034268,8.42700862982523,8.50663828908684,8.58231592159571,8.65165587357468,8.71252374598371,8.76308820662186,8.8018613541105,8.82772899523079,8.83997208540552,8.83828016296876,8.82275700989262,8.79391814445543,8.75267924610587
19,8.73099507345544,8.67745168870433,8.61248342463765,8.53768250620772,8.45493368395585,8.36639163024035,8.27444750954987,8.1816825415078,8.09080717769676,8.00458552131779,7.92574586307976,7.85687973639716,7.80033369473665,7.75809992394892,7.73171348524892,7.72216497581169,7.7298372396357,7.75447319941897,7.79517899006897,7.85046281486219,7.91830604565433,7.99625982853088,8.08155842552127,8.17123996306287,8.26226604241964,8.35163340604746,8.43647305474973,8.5141344235815,8.58225412411245,8.63881016073347,8.68216335776405,8.71108800159719,8.72479347502253,8.72293805368506,8.70563520330133,8.67345184581228,8.62739734443766
20,8.59553350481349,8.53667408136033,8.46520485240668,8.38285227610326,8.29166750543611,8.19400541755285,8.09249123412273,7.98997204296366,7.88945145041472,7.79400669689959,7.70668892811921,7.63040904997738,7.56781375021262,7.52115868629435,7.49218809545503,7.48203154829377,7.49112859103625,7.51919019583682,7.56520232732611,7.62747214085963,7.70371234762686,7.79115517825903,7.88668493582084,7.98697763695279,8.08863746986162,8.18832217921535,8.28285234774987,8.36930230743718,8.44507269910001,8.50794632091167,8.55612981437094,8.58828396451173,8.60354502467814,8.60153864756877,8.58238689563571,8.54670763922773,8.4956046691988
21,8.45240054802241,8.38799477604116,8.30973466372358,8.2194819402594,8.11945714805313,8.01222099048277,7.90064150195636,7.78784382849388,7.6771404497891,7.57194084454809,7.47564103179847,7.3914953322653,7.32247522373569,7.2711231790566,7.23941235913235,7.22862514290809,7.2392637925057,7.27100445659172,7.32270123394296,7.39244093917359,7.47764287925508,7.57519280771252,7.68159731511176,7.79314456923501,7.90605915791807,8.01664199091651,8.1213898758901,8.21709277537623,8.30090944954713,8.3704240271041,8.42368701774721,8.45924445090653,8.47615829873904,8.47402026044927,8.45295955415095,8.41364384721647,8.35727115230439
22,8.30156754591454,8.23138471343047,8.1460427024678,8.04753907410011,7.93826637414655,7.82099649762544,7.69884889653605,7.57523890823346,7.4538036552456,7.3383041668553,7.23250380728264,7.14002512669604,7.06419015949349,7.00785290334157,6.97323660823741,6.96179147729002,6.97408915070956,7.00976799379388,7.06753768759293,7.14524394237016,7.23998612894525,7.34827420369053,7.46620786472805,7.58966078882177,7.71445545901009,7.83651833782604,7.95200975765655,8.05742699677151,8.14968213050103,8.22615828023394,8.28474889305938,8.32388478247718,8.34255295863506,8.34030991772148,8.3172902625835,8.27420959891533,8.21235895725327
23,8.14300587895127,8.06681422439258,7.97409745771061,7.86698910226227,7.74805601233771,7.6202864477365,7.48705977385941,7.35209359528373,7.21936544476016,7.0930073258683,6.97717275195259,6.8758779868437,6.79282245813528,6.73119781291676,6.69350011162249,6.68136376981222,6.69543730413056,6.73531837686987,6.79955887729633,6.88574112044037,6.99061610544067,7.11028678252565,7.24041524078507,7.376433047676,7.51373772265573,7.647863880918,7.7746233374242,7.89021333383494,7.99129558575239,8.07505103664769,8.13921622101413,8.18210714913618,8.20263574298476,8.20032219921885,8.17530444879615,8.12834347482966,8.06082108614053
24,7.97668594486954,7.8942520639331,7.79386516205573,7.67779447700703,7.54878323737523,7.41004111669457,7.26521582309254,7.11833924109825,6.97374501080474,6.83595551899454,6.70953740749626,6.59892666883767,6.50822796450417,6.44099817762342,6.40003062006081,6.38716192182124,6.40312605863462,6.44747729191473,6.5185955915622,6.61377601231187,6.72939071545236,6.86110239192556,7.0041031295698,7.15335369188471,7.30380336073038,7.45057768316357,7.58912855646321,7.71534679274011,7.82564121672267,7.91699063017182,7.98697595451721,8.03379977581583,8.05629946025938,8.0539580563332,8.02691454678381,7.97597205183426,7.90259985742748
25,7.8025760869614,7.71366442415141,7.60530890272291,7.47991390519576,7.34040093459457,7.190206073739,7.03325377895795,6.87390215277304,6.71685648590074,6.56704878823334,6.42948178945243,6.30903757660427,6.21025479418981,6.13708465303371,6.09264407073879,6.07899180815918,6.09695728818766,6.1460491419463,6.22446064760861,6.32917412184935,6.45615024565882,6.60057596397903,6.75713911843597,6.92029976303557,7.08453516433434,7.24454470561303,7.39540957562099,7.53270870834374,7.65259665788527,7.75185136687194,7.82790066943761,7.87883618191183,7.90342203164511,7.90110363772575,7.87201862804225,7.81700838177457,7.73762528559485
26,7.620641511236,7.52501397000938,7.40838779297562,7.27330167495454,7.12285720286117,6.96072188245768,6.791105341778,6.61870374782068,6.44860933281551,6.28618261756105,6.13688512134144,6.0060715155993,5.89874395475953,5.81927861167903,5.77114450553336,5.75664472978873,5.77671595585518,5.83081974721372,5.91694742741571,6.0317414520484,6.17071603017857,6.32854440541667,6.49937384964496,6.67713241476614,6.85580095125513,7.02963563289329,7.19333671215847,7.34216671715911,7.47202570717003,7.57949333672194,7.66184819124657,7.7170745740328,7.74386562442196,7.74162916383746,7.7104990422275,7.65135044283543,7.56581340035328
27,7.43084323555251,7.32825894394695,7.20305625313287,7.05790713430636,6.89609505063915,6.72152403250573,6.53869736144644,6.3526610022894,6.16890905472975,5.99324887369285,5.83162292916612,5.68988481182568,5.57353031940811,5.48739279408463,5.4353242615458,5.41989708786081,5.44216931709929,5.50155521276094,5.59582859513661,5.72126325992752,5.87288939261277,6.0448258176057,6.23064054880844,6.42369673116393,6.61745362254398,6.80570709684778,6.98276674972386,7.14357506929149,7.28377855612653,7.39976248358015,7.48866143776069,7.54835741264439,7.57747591757708,7.57538789316857,7.54222111098751,7.47887960781843,7.38706454892264
28,7.23313711492283,7.1233523855688,6.98926344977123,6.83367437273648,6.66005233804325,6.47254315602125,6.2759523395806,6.0756872462199,5.87765827905836,5.68813714405552,5.51356855101318,5.36033085241004,5.23444401109938,5.14123233939515,5.08496449542792,5.06851034328822,5.0930663736971,5.1580010379951,5.26085507853779,5.3975031224799,5.56245095834851,5.74921914324955,5.9507550214613,6.15982203285318,6.36933170347144,6.5726023619776,6.76354367433926,6.93677532371185,7.08769235881138,7.21249097017507,7.3081685150204,7.3725111916552,7.4040815414534,7.40221522485309,7.3670319216815,7.29945917739955,7.2012617297789
29,7.02747298636788,6.91024151060589,6.76695293860752,6.60054215265845,6.41466201316856,6.21370557795527,6.00278929951845,5.78769335622151,5.57475826482565,5.37073652240092,5.18259511344634,5.01726210150394,4.88131225367374,4.7805962551761,4.71983610465491,4.70223132950773,4.729137652078,4.79988154982958,4.91175540445714,5.06020241077534,5.23916043784394,5.44150433921743,5.65951621072828,5.88532275307018,6.11126043809971,6.33015252858475,6.53549988066969,6.7215974626655,6.88359217056864,7.0174978683623,7.12018309859227,7.18934646705583,7.22349373202508,7.22192798237529,7.18475926932779,7.11293302918086,7.00826901000496
30,6.81379397386331,6.68886728902518,6.53606255086229,6.35844413097045,6.1598526835539,5.9449342419448,5.71912506654788,5.48858938825453,5.26011087739595,5.04093788682543,4.83857802102729,4.66053264036319,4.51396174239518,4.40527938355287,4.3397011086375,4.32079298826234,4.35009538422688,4.42689974684539,4.54823548459935,4.70908027480013,4.90275698503082,5.12144317534553,5.35670740608946,5.59999995989388,5.84305349805464,6.07817829925876,6.29845788196862,6.4978614504362,6.671292278346,6.81459019696784,6.92450512650278,6.99865816655808,7.03550623800494,7.03432392241871,6.99521079553332,6.91912443483068,6.80793008082811
31,6.59203598903045,6.4591642555471,6.29652455468314,6.10730940138087,5.89554955335387,5.66615004293723,5.42487599075831,5.17828668443106,4.93362106576071,4.6986367067417,4.48139799721336,4.2900012726134,4.13222157940872,4.01507491559544,3.94431454987586,3.92391559846738,3.955634172196,4.03873764662753,4.16997895322761,4.34383424588044,4.5529602368361,4.78878075755248,5.04209818806462,5.30364359226966,5.56451535503813,5.8164923418672,6.05223254426038,6.26537924944422,6.45059793326474,6.60356432039872,6.72092182288472,6.80022620704215,6.8398955156306,6.83918151095565,6.79817337244464,6.71783509784274,6.60006700702182
32,6.3621274564411,6.22106057710142,6.0482661126474,5.84706337613554,5.62167574384738,5.37727358464759,5.1199601322288,4.85670047572618,4.5951998662801,4.34373640421546,4.11094470353422,3.90553522425934,3.7359268088123,3.60977749700218,3.53342696954458,3.51130856598003,3.54543221831529,3.635057231766,3.77664816240318,3.96414156662951,4.1894721403127,4.44324787042306,4.71544718647835,4.99603546681024,5.27544435348646,5.54490226783005,5.79663385088089,6.02395729312896,6.22130748422905,6.3842077112652,6.50920906360967,6.59381644083951,6.63642124194223,6.63626000602291,6.59341277811015,6.50884446355479,6.38447922563096
33,6.12398928396989,5.97447839121827,5.79121004380991,5.57762901154292,5.33815399960925,5.07822736432816,4.80429991302177,4.52375298786809,4.24476794251594,3.97615228056111,3.72712094865658,3.50701445206949,3.32492257053485,3.18918695468993,3.10678750206278,3.08267283664805,3.11915320189533,3.21550209171098,3.36788594333881,3.56966136043209,3.81197967322153,4.08456422980996,4.37650572110819,4.67695309984904,4.97563650483393,5.26321422849518,5.53147018781487,5.77339940064961,5.9832148988413,6.15630106994479,6.28913308710738,6.37918194585729,6.42482717303099,6.42529988353246,6.38067370735444,6.29190935128606,6.16094284810139
34,5.87753508893979,5.71933441747016,5.52527588470829,5.29892836576259,5.04490876545583,4.7689383695831,4.47782522279323,4.17937704028157,3.88225965324497,3.59581600057817,3.32984747883754,3.09433655247693,2.89906887072713,2.75311265460381,2.66414761819232,2.6377039854288,2.67644887892535,2.77969985740476,2.94331824412202,3.16003775368114,3.42015856235841,3.71244273022375,4.02502238316412,4.34617437504112,4.66489000828422,4.97123711513842,5.25655212366036,5.51351010351491,5.73611264520898,5.91962078377613,6.06045254569221,6.15606466874257,6.20484236955194,6.20602363936612,6.15968015973893,6.06676395613145,5.92921031763633
35,5.62267168039957,5.45554083145147,5.25038122882126,5.01088446032458,4.74186860070508,4.44934105247845,4.14047694494633,3.82352010769361,3.50762761947984,3.20268060354589,2.91906831526671,2.66742223474955,2.45824593740663,2.30137847435904,2.20526552454292,2.17609601940243,2.21696247309288,2.32726552288877,2.50255775438374,2.73490406438249,3.01367810160725,3.32659476491762,3.66074860422466,4.00348307096082,4.34301048487308,4.66878732963054,4.9716966407731,5.24409833917645,5.47979489580672,5.67394169885458,5.82292088550194,5.9241974251814,5.97618280826389,5.9781369984143,5.9301362439269,5.83312026556356,5.68901047087539
